,st,year,housing_prices_quar,ahcdpi,ahcdpia,ahcdspt,landfree,ig_cons,fhpub,fhurb,pubhouen,frent,regulation_housing_enabling_federal_aid,regulation_rent_control
398,AZ,1935,,,,,,,0.0,0.0,0.0,,0.0,
399,AZ,1936,,,,,,,0.0,0.0,0.0,,0.0,
400,AZ,1937,,,,,,,0.0,0.0,0.0,,0.0,
401,AZ,1938,,,,,,,0.0,0.0,0.0,,0.0,
402,AZ,1939,,,,,,,0.0,0.0,1.0,,1.0,
403,AZ,1940,,,,,,,0.0,0.0,1.0,,1.0,
404,AZ,1941,,,,,,,0.0,0.0,1.0,,1.0,
405,AZ,1942,,,,,,,0.0,0.0,1.0,,1.0,
406,AZ,1943,,,,,,,0.0,0.0,1.0,,1.0,
407,AZ,1944,,,,,,,0.0,0.0,1.0,,1.0,
408,AZ,1945,,,,,,,0.0,0.0,1.0,,1.0,
409,AZ,1946,,,,,,,0.0,0.0,1.0,,1.0,
410,AZ,1947,,,,,,,0.0,0.0,1.0,,1.0,
411,AZ,1948,,,,,,,0.0,0.0,1.0,,1.0,
412,AZ,1949,,,,,,,0.0,0.0,1.0,,1.0,
413,AZ,1950,,,,,,,0.0,0.0,1.0,,1.0,0.0
414,AZ,1951,,,,,,,0.0,0.0,1.0,,1.0,0.0
415,AZ,1952,,,,,,,0.0,0.0,1.0,,1.0,0.0
416,AZ,1953,,,,,,,0.0,0.0,1.0,,1.0,0.0
417,AZ,1954,,,,,,,0.0,0.0,1.0,,,0.0
418,AZ,1955,,,,,,,0.0,0.0,1.0,,,0.0
419,AZ,1956,,,,,,,0.0,0.0,1.0,,,0.0
420,AZ,1957,,0.00049774,-0.00054417,1.062,,,0.0,0.0,1.0,,,0.0
421,AZ,1958,,,,,,,0.0,0.0,1.0,,,0.0
422,AZ,1959,,,,,,,0.0,0.0,1.0,,,0.0
423,AZ,1960,,,,,,,0.0,0.0,1.0,,,0.0
424,AZ,1961,,,,,,,0.0,0.0,1.0,,,0.0
425,AZ,1962,,0.00070946,-0.00078393,2.284,,,0.0,0.0,1.0,,,0.0
426,AZ,1963,,,,,,,0.0,0.0,1.0,,,0.0
427,AZ,1964,,,,,,,0.0,0.0,1.0,,,0.0
428,AZ,1965,,,,,,,0.0,0.0,1.0,,,0.0
429,AZ,1966,,,,,,,0.0,0.0,1.0,,,0.0
430,AZ,1967,,0.00042886,-0.00177208,1.944,,,0.0,0.0,1.0,,,0.0
431,AZ,1968,,,,,,,0.0,0.0,1.0,,,0.0
432,AZ,1969,,,,,,,0.0,0.0,1.0,,,0.0
433,AZ,1970,,,,,,,0.0,0.0,1.0,,,0.0
434,AZ,1971,,,,,,,0.0,0.0,1.0,,,0.0
435,AZ,1972,,0.00123984,-0.00046425,10.873,,,0.0,0.0,1.0,,,0.0
436,AZ,1973,,,,,,,0.0,0.0,1.0,,,0.0
437,AZ,1974,,,,,,,0.0,0.0,1.0,,,0.0
438,AZ,1975,0.585475,,,,,,0.0,0.0,1.0,,,0.0
439,AZ,1976,0.6084,,,,,,0.0,0.0,1.0,,,0.0
440,AZ,1977,0.6564,0.0011813,-0.00072159,18.253,,,0.0,0.0,1.0,,,0.0
441,AZ,1978,0.769425,0.00116897,-0.00086846,20.846,,,0.0,0.0,1.0,,,0.0
442,AZ,1979,0.93815,0.00140367,-0.00048515,29.692,,,0.0,0.0,1.0,,,0.0
443,AZ,1980,1.03255,0.00161277,-0.00022817,39.694,,45.0,0.0,0.0,1.0,,,1.0
444,AZ,1981,1.120975,0.00193858,0.00021013,54.593,,,0.0,0.0,1.0,,,1.0
445,AZ,1982,1.09385,0.00191377,0.00047005,59.983,,,0.0,0.0,1.0,,,1.0
446,AZ,1983,1.174025,0.00212301,0.00075794,70.187,,,0.0,0.0,1.0,,,1.0
447,AZ,1984,1.214975,0.00188068,0.00049919,70.205,,,0.0,0.0,1.0,,,1.0
448,AZ,1985,1.271775,0.00207425,0.00072259,87.087,,,0.0,0.0,1.0,,,1.0
449,AZ,1986,1.3435,0.00208397,0.00073391,96.272,,,0.0,0.0,1.0,,,1.0
450,AZ,1987,1.36185,0.00184122,0.00043349,92.398,,,0.0,0.0,1.0,,,1.0
451,AZ,1988,1.35005,0.00160694,0.00029987,87.07,,,0.0,0.0,1.0,,,1.0
452,AZ,1989,1.33815,0.00194337,0.00053656,113.728,,,0.0,0.0,1.0,,,1.0
453,AZ,1990,1.3349,0.0022465,0.00072432,139.141,,34.0,0.0,0.0,1.0,,,1.0
454,AZ,1991,1.365375,0.00213949,0.00053975,139.046,,,0.0,0.0,1.0,,,1.0
455,AZ,1992,1.4064,0.00215663,0.00037894,147.803,,,0.0,0.0,1.0,,,1.0
456,AZ,1993,1.439575,0.00220016,0.00027245,162.037,,,0.0,0.0,1.0,,,1.0
457,AZ,1994,1.5114,0.0022059,0.00023883,175.705,,,0.0,0.0,1.0,,,1.0
458,AZ,1995,1.59585,0.00220556,0.00025803,193.339,,,0.0,0.0,1.0,,,1.0
459,AZ,1996,1.673125,0.00209561,0.00023187,199.244,,,0.0,0.0,1.0,,,1.0
460,AZ,1997,1.74005,0.00215919,0.00029949,222.183,,,0.0,0.0,1.0,,,1.0
461,AZ,1998,1.832875,0.00235952,0.00058198,265.239,,1.0,0.0,0.0,1.0,,,1.0
462,AZ,1999,1.9215,0.00217678,0.00035265,265.306,,1.0,0.0,0.0,1.0,,,1.0
463,AZ,2000,2.0366,0.00269554,0.00079175,353.512,,,0.0,0.0,1.0,0.0,,1.0
464,AZ,2001,2.1746,,,,-0.017874825,,0.0,0.0,1.0,0.0,,1.0
465,AZ,2002,2.293275,0.00205963,-8.281e-05,300.456,,,0.0,0.0,1.0,0.0,,1.0
466,AZ,2003,2.425475,,,,,,0.0,0.0,1.0,0.0,,1.0
467,AZ,2004,2.727775,0.0025296,4.591e-05,413.092,,,0.0,0.0,1.0,0.0,,1.0
468,AZ,2005,3.530925,0.0022175,-0.00024095,397.802,,,0.0,0.0,1.0,0.0,,1.0
469,AZ,2006,4.1914,0.00198746,-0.00037964,398.486,,,0.0,0.0,1.0,0.0,,1.0
470,AZ,2007,4.15515,0.00218371,-9.78e-06,472.286,-0.005625636,46.0,0.0,0.0,1.0,0.0,,1.0
471,AZ,2008,3.597925,0.00253076,0.00020059,567.679,,,0.0,0.0,1.0,0.0,,1.0
472,AZ,2009,3.058625,0.00249572,-0.00020581,548.692,-0.005023331,,0.0,0.0,1.0,0.0,,1.0
473,AZ,2010,2.69525,0.00331015,5.719e-05,712.622,,,0.0,0.0,1.0,0.0,,1.0
474,AZ,2011,2.40115,0.0028316,-0.00019619,634.403,-0.005023331,,,,,0.0,,1.0
475,AZ,2012,,0.00244396,-0.00013347,572.974,,,,,,0.0,,1.0
476,AZ,2013,,0.00234809,-0.00011436,570.244,,,,,,0.0,,1.0
477,AZ,2014,,0.002163,-0.00033081,537.102,,,,,,0.0,,1.0
478,AZ,2015,,0.00197711,-0.00054257,520.519,,,,,,0.0,,
479,AZ,2016,,,,,,,,,,0.0,,
480,AZ,2017,,,,,,,,,,,,
481,AZ,2018,,,,,,,,,,,,
482,AZ,2019,,,,,,,,,,,,
483,AZ,2020,,,,,,,,,,,,
484,CA,1900,,,,,,,,,,,,
485,CA,1901,,,,,,,,,,,,
486,CA,1902,,,,,,,,,,,,
487,CA,1903,,,,,,,,,,,,
488,CA,1904,,,,,,,,,,,,
489,CA,1905,,,,,,,,,,,,
490,CA,1906,,,,,,,,,,,,
491,CA,1907,,,,,,,,,,,,
492,CA,1908,,,,,,,,,,,,
493,CA,1909,,,,,,,,,,,,
494,CA,1910,,,,,,,,,,,,
495,CA,1911,,,,,,,,,,,,
496,CA,1912,,,,,,,,,,,,
497,CA,1913,,,,,,,0.0,0.0,0.0,,,
498,CA,1914,,,,,,,0.0,0.0,0.0,,,
499,CA,1915,,,,,,,0.0,0.0,0.0,,,
500,CA,1916,,,,,,,0.0,0.0,0.0,,,
501,CA,1917,,,,,,,0.0,0.0,0.0,,,
502,CA,1918,,,,,,,0.0,0.0,0.0,,,
503,CA,1919,,,,,,,0.0,0.0,0.0,,,
504,CA,1920,,,,,,,0.0,0.0,0.0,,,
505,CA,1921,,,,,,,0.0,0.0,0.0,,,
506,CA,1922,,,,,,,0.0,0.0,0.0,,,
507,CA,1923,,,,,,,0.0,0.0,0.0,,,
508,CA,1924,,,,,,,0.0,0.0,0.0,,,
509,CA,1925,,,,,,,0.0,0.0,0.0,,,
510,CA,1926,,,,,,,0.0,0.0,0.0,,,
511,CA,1927,,,,,,,0.0,0.0,0.0,,,
512,CA,1928,,,,,,,0.0,0.0,0.0,,,
513,CA,1929,,,,,,,0.0,0.0,0.0,,,
514,CA,1930,,,,,,,0.0,0.0,0.0,,,
515,CA,1931,,,,,,,0.0,0.0,0.0,,,
516,CA,1932,,,,,,,0.0,0.0,0.0,,,
517,CA,1933,,,,,,,0.0,0.0,0.0,,,
518,CA,1934,,,,,,,0.0,0.0,0.0,,,
519,CA,1935,,,,,,,0.0,0.0,0.0,,0.0,
520,CA,1936,,,,,,,0.0,0.0,0.0,,0.0,
521,CA,1937,,,,,,,0.0,0.0,0.0,,0.0,
522,CA,1938,,,,,,,0.0,0.0,1.0,,1.0,
523,CA,1939,,,,,,,0.0,0.0,1.0,,1.0,
524,CA,1940,,,,,,,0.0,0.0,1.0,,1.0,
525,CA,1941,,,,,,,0.0,0.0,1.0,,1.0,
526,CA,1942,,,,,,,0.0,0.0,1.0,,1.0,
527,CA,1943,,,,,,,0.0,0.0,1.0,,1.0,
528,CA,1944,,,,,,,0.0,0.0,1.0,,1.0,
529,CA,1945,,,,,,,0.0,0.0,1.0,,1.0,
530,CA,1946,,,,,,,0.0,0.0,1.0,,1.0,
531,CA,1947,,,,,,,0.0,0.0,1.0,,1.0,
532,CA,1948,,,,,,,0.0,0.0,1.0,,1.0,
533,CA,1949,,,,,,,0.0,0.0,1.0,,1.0,
534,CA,1950,,,,,,,0.0,0.0,1.0,,1.0,0.0
535,CA,1951,,,,,,,0.0,0.0,1.0,,1.0,0.0
536,CA,1952,,,,,,,0.0,0.0,1.0,,1.0,0.0
537,CA,1953,,,,,,,0.0,0.0,1.0,,1.0,0.0
538,CA,1954,,,,,,,0.0,0.0,1.0,,,0.0
539,CA,1955,,,,,,,0.0,0.0,1.0,,,0.0
540,CA,1956,,,,,,,0.0,0.0,1.0,,,0.0
541,CA,1957,,0.00070263,-0.00019182,25.922,,,0.0,0.0,1.0,,,0.0
542,CA,1958,,,,,,,0.0,0.0,1.0,,,0.0
543,CA,1959,,,,,,,1.0,1.0,1.0,,,0.0
544,CA,1960,,,,,,,1.0,1.0,1.0,,,0.0
545,CA,1961,,,,,,,1.0,1.0,1.0,,,0.0
546,CA,1962,,0.00174891,0.00052515,89.051,,,1.0,1.0,1.0,,,0.0
547,CA,1963,,,,,,,1.0,1.0,1.0,,,0.0
548,CA,1964,,,,,,,1.0,1.0,1.0,,,0.0
549,CA,1965,,,,,,,1.0,1.0,1.0,,,0.0
550,CA,1966,,,,,,,1.0,1.0,1.0,,,0.0
551,CA,1967,,0.00113878,-0.00058272,84.028,,,1.0,1.0,1.0,,,0.0
552,CA,1968,,,,,,,1.0,1.0,1.0,,,0.0
553,CA,1969,,,,,,,1.0,1.0,1.0,,,0.0
554,CA,1970,,,,,,,1.0,1.0,1.0,,,0.0
555,CA,1971,,,,,,,1.0,1.0,1.0,,,0.0
556,CA,1972,,0.00123821,-0.00082435,136.888,,,1.0,1.0,1.0,,,0.0
557,CA,1973,,,,,,,1.0,1.0,1.0,,,0.0
558,CA,1974,,,,,,,1.0,1.0,1.0,,,0.0
559,CA,1975,0.437025,,,,,,1.0,1.0,1.0,,,0.0
560,CA,1976,0.51815,,,,,,1.0,1.0,1.0,,,0.0
561,CA,1977,0.649125,0.00169888,-0.00049886,311.349,,,1.0,1.0,1.0,,,0.0
562,CA,1978,0.7734,0.00215599,-3.252e-05,445.983,,,1.0,1.0,1.0,,,0.0
563,CA,1979,0.9068,0.00231552,0.00036922,543.145,,,1.0,1.0,1.0,,,0.0
564,CA,1980,1.044375,0.00253988,0.000572,675.34,,66.0,1.0,1.0,1.0,,,0.0
565,CA,1981,1.14495,0.00262846,0.00059917,793.726,,,1.0,1.0,1.0,,,0.0
566,CA,1982,1.16405,0.00275619,0.00091217,914.853,,,1.0,1.0,1.0,,,0.0
567,CA,1983,1.1777,0.00317702,0.00144445,1120.397,,,1.0,1.0,1.0,,,0.0
568,CA,1984,1.2126,0.00332276,0.00154949,1290.201,,,1.0,1.0,1.0,,,0.0
569,CA,1985,1.278475,0.00371462,0.00192961,1590.196,,,1.0,1.0,1.0,,,0.0
570,CA,1986,1.366575,0.00394382,0.00220683,1811.12,,,1.0,1.0,1.0,,,0.0
571,CA,1987,1.5097,0.00325126,0.00158421,1608.048,,,1.0,1.0,1.0,,,0.0
572,CA,1988,1.747475,0.00454215,0.00296248,2427.392,,,1.0,1.0,1.0,,,0.0
573,CA,1989,2.115075,0.00433825,0.00271404,2521.289,,,1.0,1.0,1.0,,,0.0
574,CA,1990,2.288525,0.00450999,0.00284285,2807.702,,42.0,1.0,1.0,1.0,,,0.0
575,CA,1991,2.2801,0.00461953,0.00288724,3025.843,,,1.0,1.0,1.0,,,0.0
576,CA,1992,2.251625,0.00498901,0.00303246,3403.923,,,1.0,1.0,1.0,,,0.0
577,CA,1993,2.166475,0.00481566,0.00280446,3427.735,,,1.0,1.0,1.0,,,0.0
578,CA,1994,2.059975,0.00576738,0.00349743,4194.803,,,1.0,1.0,1.0,,,0.0
579,CA,1995,2.020175,0.00607306,0.00381126,4610.066,,,1.0,1.0,1.0,,,0.0
580,CA,1996,2.0154,0.00648852,0.00436008,5206.515,,,1.0,1.0,1.0,,,0.0
581,CA,1997,2.069525,0.00537548,0.0033448,4583.639,,52.0,1.0,1.0,1.0,,,0.0
582,CA,1998,2.24335,0.00497098,0.00300906,4576.192,,59.0,1.0,1.0,1.0,,,0.0
583,CA,1999,2.4207,0.00479942,0.00279421,4756.25,,59.0,1.0,1.0,1.0,,,0.0
584,CA,2000,2.721425,0.00421432,0.00223812,4546.635,,,1.0,1.0,1.0,1.0,,0.0
585,CA,2001,3.07065,,,,-0.171636612,,1.0,1.0,1.0,1.0,,0.0
586,CA,2002,3.412925,0.00456944,0.00234388,5381.446,,,1.0,1.0,1.0,1.0,,0.0
587,CA,2003,3.83645,,,,,,1.0,1.0,1.0,1.0,,0.0
588,CA,2004,4.690775,0.00534941,0.00310663,6863.363,,,1.0,1.0,1.0,1.0,,0.0
589,CA,2005,5.769625,0.00586844,0.00366588,7958.635,,,1.0,1.0,1.0,1.0,,0.0
590,CA,2006,6.353075,0.00618834,0.00406349,8989.651,,,1.0,1.0,1.0,1.0,,0.0
591,CA,2007,6.016525,0.00566598,0.00366862,8685.831,-0.170672924,84.0,1.0,1.0,1.0,1.0,,0.0
592,CA,2008,4.902825,0.00645072,0.00444277,10246.021,,,1.0,1.0,1.0,1.0,,0.0
593,CA,2009,4.3009,0.00632358,0.00402387,9908.207,-0.170432002,,1.0,1.0,1.0,1.0,,0.0
594,CA,2010,4.19695,0.00705089,0.00449297,10898.737,,,1.0,1.0,1.0,1.0,,0.0
595,CA,2011,4.00785,0.00607709,0.00361564,9941.061,-0.170432002,,,,,1.0,,0.0
596,CA,2012,,0.00496283,0.00289481,8610.664,,,,,,1.0,,0.0
597,CA,2013,,0.00458159,0.00257139,8411.311,,,,,,1.0,,0.0
598,CA,2014,,0.00425428,0.00219539,8154.65,,,,,,1.0,,0.0
599,CA,2015,,0.00402292,0.00188728,8307.67,,,,,,1.0,,
600,CA,2016,,,,,,,,,,1.0,,
601,CA,2017,,,,,,,,,,,,
602,CA,2018,,,,,,,,,,,,
603,CA,2019,,,,,,,,,,,,
604,CA,2020,,,,,,,,,,,,
605,CO,1900,,,,,,,,,,,,
606,CO,1901,,,,,,,,,,,,
607,CO,1902,,,,,,,,,,,,
608,CO,1903,,,,,,,,,,,,
609,CO,1904,,,,,,,,,,,,
610,CO,1905,,,,,,,,,,,,
611,CO,1906,,,,,,,,,,,,
612,CO,1907,,,,,,,,,,,,
613,CO,1908,,,,,,,,,,,,
614,CO,1909,,,,,,,,,,,,
615,CO,1910,,,,,,,,,,,,
616,CO,1911,,,,,,,,,,,,
617,CO,1912,,,,,,,,,,,,
618,CO,1913,,,,,,,0.0,0.0,0.0,,,
619,CO,1914,,,,,,,0.0,0.0,0.0,,,
620,CO,1915,,,,,,,0.0,0.0,0.0,,,
621,CO,1916,,,,,,,0.0,0.0,0.0,,,
622,CO,1917,,,,,,,0.0,0.0,0.0,,,
623,CO,1918,,,,,,,0.0,0.0,0.0,,,
624,CO,1919,,,,,,,0.0,0.0,0.0,,,
625,CO,1920,,,,,,,0.0,0.0,0.0,,,
626,CO,1921,,,,,,,0.0,0.0,0.0,,,
627,CO,1922,,,,,,,0.0,0.0,0.0,,,
628,CO,1923,,,,,,,0.0,0.0,0.0,,,
629,CO,1924,,,,,,,0.0,0.0,0.0,,,
630,CO,1925,,,,,,,0.0,0.0,0.0,,,
631,CO,1926,,,,,,,0.0,0.0,0.0,,,
632,CO,1927,,,,,,,0.0,0.0,0.0,,,
633,CO,1928,,,,,,,0.0,0.0,0.0,,,
634,CO,1929,,,,,,,0.0,0.0,0.0,,,
635,CO,1930,,,,,,,0.0,0.0,0.0,,,
636,CO,1931,,,,,,,0.0,0.0,0.0,,,
637,CO,1932,,,,,,,0.0,0.0,0.0,,,
638,CO,1933,,,,,,,0.0,0.0,0.0,,,
639,CO,1934,,,,,,,0.0,0.0,0.0,,,
640,CO,1935,,,,,,,0.0,0.0,1.0,,1.0,
641,CO,1936,,,,,,,0.0,0.0,1.0,,1.0,
642,CO,1937,,,,,,,0.0,0.0,1.0,,1.0,
643,CO,1938,,,,,,,0.0,0.0,1.0,,1.0,
644,CO,1939,,,,,,,0.0,0.0,1.0,,1.0,
645,CO,1940,,,,,,,0.0,0.0,1.0,,1.0,
646,CO,1941,,,,,,,0.0,0.0,1.0,,1.0,
647,CO,1942,,,,,,,0.0,0.0,1.0,,1.0,
648,CO,1943,,,,,,,0.0,0.0,1.0,,1.0,
649,CO,1944,,,,,,,0.0,0.0,1.0,,1.0,
650,CO,1945,,,,,,,0.0,0.0,1.0,,1.0,
651,CO,1946,,,,,,,0.0,0.0,1.0,,1.0,
652,CO,1947,,,,,,,0.0,0.0,1.0,,1.0,
653,CO,1948,,,,,,,0.0,0.0,1.0,,1.0,
654,CO,1949,,,,,,,0.0,0.0,1.0,,1.0,
655,CO,1950,,,,,,,0.0,0.0,1.0,,1.0,0.0
656,CO,1951,,,,,,,0.0,0.0,1.0,,1.0,0.0
657,CO,1952,,,,,,,0.0,0.0,1.0,,1.0,0.0
658,CO,1953,,,,,,,0.0,0.0,1.0,,1.0,0.0
659,CO,1954,,,,,,,0.0,0.0,1.0,,,0.0
660,CO,1955,,,,,,,0.0,0.0,1.0,,,0.0
661,CO,1956,,,,,,,0.0,0.0,1.0,,,0.0
662,CO,1957,,0.00036376,-0.00083209,1.27,,,0.0,0.0,1.0,,,0.0
663,CO,1958,,,,,,,0.0,0.0,1.0,,,0.0
664,CO,1959,,,,,,,1.0,1.0,1.0,,,0.0
665,CO,1960,,,,,,,1.0,1.0,1.0,,,0.0
666,CO,1961,,,,,,,1.0,1.0,1.0,,,0.0
667,CO,1962,,0.00067983,-0.00074457,3.248,,,1.0,1.0,1.0,,,0.0
668,CO,1963,,,,,,,1.0,1.0,1.0,,,0.0
669,CO,1964,,,,,,,1.0,1.0,1.0,,,0.0
670,CO,1965,,,,,,,1.0,1.0,1.0,,,0.0
671,CO,1966,,,,,,,1.0,1.0,1.0,,,0.0
672,CO,1967,,0.00070213,-0.00105297,4.523,,,1.0,1.0,1.0,,,0.0
673,CO,1968,,,,,,,1.0,1.0,1.0,,,0.0
674,CO,1969,,,,,,,1.0,1.0,1.0,,,0.0
675,CO,1970,,,,,,,1.0,1.0,1.0,,,0.0
676,CO,1971,,,,,,,1.0,1.0,1.0,,,0.0
677,CO,1972,,0.00182883,-0.00020253,20.554,,,1.0,1.0,1.0,,,0.0
678,CO,1973,,,,,,,1.0,1.0,1.0,,,0.0
679,CO,1974,,,,,,,1.0,1.0,1.0,,,0.0
680,CO,1975,0.543975,,,,,,1.0,1.0,1.0,,,0.0
681,CO,1976,0.589575,,,,,,1.0,1.0,1.0,,,0.0
682,CO,1977,0.680975,0.00099748,-0.00114811,19.529,,,1.0,1.0,1.0,,,0.0
683,CO,1978,0.8228,0.0006365,-0.00146427,14.28,,,1.0,1.0,1.0,,,0.0
684,CO,1979,0.960375,0.00111323,-0.00082622,28.709,,,1.0,1.0,1.0,,,0.0
685,CO,1980,1.0424,0.0010544,-0.00083639,31.17,,21.0,1.0,1.0,1.0,,,1.0
686,CO,1981,1.111975,0.0012631,-0.00049312,42.877,,,1.0,1.0,1.0,,,1.0
687,CO,1982,1.22765,0.00145839,-0.00016091,56.353,,,1.0,1.0,1.0,,,1.0
688,CO,1983,1.25675,0.00087293,-0.00057456,36.067,,,1.0,1.0,1.0,,,1.0
689,CO,1984,1.26045,0.00142327,-9.216e-05,63.854,,,1.0,1.0,1.0,,,1.0
690,CO,1985,1.266125,0.00170629,0.00024527,82.74,,,1.0,1.0,1.0,,,1.0
691,CO,1986,1.29605,0.00192567,0.00032211,97.551,,,1.0,1.0,1.0,,,1.0
692,CO,1987,1.278,0.00213546,0.0005518,111.565,,,1.0,1.0,1.0,,,1.0
693,CO,1988,1.251825,0.0022185,0.00074598,121.63,,,1.0,1.0,1.0,,,1.0
694,CO,1989,1.2613,0.00230789,0.00086302,136.282,,,1.0,1.0,1.0,,,1.0
695,CO,1990,1.2897,0.00248595,0.00099681,156.537,,12.0,1.0,1.0,1.0,,,1.0
696,CO,1991,1.3376,0.00264986,0.00109718,176.505,,,1.0,1.0,1.0,,,1.0
697,CO,1992,1.42975,0.00282662,0.00115387,202.419,,,1.0,1.0,1.0,,,1.0
698,CO,1993,1.55995,0.00233905,0.0006375,182.06,,,1.0,1.0,1.0,,,1.0
699,CO,1994,1.749225,0.00292854,0.00125168,245.406,,,1.0,1.0,1.0,,,1.0
700,CO,1995,1.8849,0.00254173,0.00068295,231.348,,,1.0,1.0,1.0,,,1.0
701,CO,1996,1.997575,0.00266289,0.00088132,262.028,,,1.0,1.0,1.0,,,1.0
702,CO,1997,2.10425,0.00273221,0.00112925,289.04,,18.0,1.0,1.0,1.0,,,1.0
703,CO,1998,2.231425,0.0026954,0.001116,312.258,,18.0,1.0,1.0,1.0,,,1.0
704,CO,1999,2.423125,0.00255596,0.00103282,326.447,,13.0,1.0,1.0,1.0,,,1.0
705,CO,2000,2.703925,0.00269613,0.00114947,377.258,,,1.0,1.0,1.0,0.0,,1.0
706,CO,2001,2.962075,,,,-0.014077758,,1.0,1.0,1.0,0.0,,1.0
707,CO,2002,3.110275,0.00286371,0.00127208,444.818,,,1.0,1.0,1.0,0.0,,1.0
708,CO,2003,3.192,,,,,,1.0,1.0,1.0,0.0,,1.0
709,CO,2004,3.302975,0.00310659,0.0013038,505.496,,,1.0,1.0,1.0,0.0,,1.0
710,CO,2005,3.465725,0.00363735,0.00194193,625.18,,,1.0,1.0,1.0,0.0,,1.0
711,CO,2006,3.573075,0.0036681,0.00201402,679.046,,,1.0,1.0,1.0,0.0,,1.0
712,CO,2007,3.627725,0.00354341,0.00189442,697.086,-0.012150382,24.0,1.0,1.0,1.0,0.0,,1.0
713,CO,2008,3.60945,0.00312085,0.00155342,651.865,,,1.0,1.0,1.0,0.0,,1.0
714,CO,2009,3.5598,0.00319881,0.00143158,670.422,-0.012150382,,1.0,1.0,1.0,0.0,,1.0
715,CO,2010,3.463775,0.00311728,0.00116144,643.913,,,1.0,1.0,1.0,0.0,,1.0
716,CO,2011,3.375875,0.0033761,0.00130469,737.559,-0.012150382,,,,,0.0,,1.0
717,CO,2012,,0.0033388,0.00149456,776.956,,,,,,0.0,,1.0
718,CO,2013,,0.00323313,0.00143293,789.656,,,,,,0.0,,1.0
719,CO,2014,,0.0030577,0.00121688,783.455,,,,,,0.0,,1.0
720,CO,2015,,0.00290685,0.00128265,803.333,,,,,,0.0,,
721,CO,2016,,,,,,,,,,0.0,,
722,CO,2017,,,,,,,,,,,,
723,CO,2018,,,,,,,,,,,,
724,CO,2019,,,,,,,,,,,,
725,CO,2020,,,,,,,,,,,,
726,CT,1900,,,,,,,,,,,,
727,CT,1901,,,,,,,,,,,,
728,CT,1902,,,,,,,,,,,,
729,CT,1903,,,,,,,,,,,,
730,CT,1904,,,,,,,,,,,,
731,CT,1905,,,,,,,,,,,,
732,CT,1906,,,,,,,,,,,,
733,CT,1907,,,,,,,,,,,,
734,CT,1908,,,,,,,,,,,,
735,CT,1909,,,,,,,,,,,,
736,CT,1910,,,,,,,,,,,,
737,CT,1911,,,,,,,,,,,,
738,CT,1912,,,,,,,,,,,,
739,CT,1913,,,,,,,0.0,0.0,0.0,,,
740,CT,1914,,,,,,,0.0,0.0,0.0,,,
741,CT,1915,,,,,,,0.0,0.0,0.0,,,
742,CT,1916,,,,,,,0.0,0.0,0.0,,,
743,CT,1917,,,,,,,0.0,0.0,0.0,,,
744,CT,1918,,,,,,,0.0,0.0,0.0,,,
745,CT,1919,,,,,,,0.0,0.0,0.0,,,
746,CT,1920,,,,,,,0.0,0.0,0.0,,,
747,CT,1921,,,,,,,0.0,0.0,0.0,,,
748,CT,1922,,,,,,,0.0,0.0,0.0,,,
749,CT,1923,,,,,,,0.0,0.0,0.0,,,
750,CT,1924,,,,,,,0.0,0.0,0.0,,,
751,CT,1925,,,,,,,0.0,0.0,0.0,,,
752,CT,1926,,,,,,,0.0,0.0,0.0,,,
753,CT,1927,,,,,,,0.0,0.0,0.0,,,
754,CT,1928,,,,,,,0.0,0.0,0.0,,,
755,CT,1929,,,,,,,0.0,0.0,0.0,,,
756,CT,1930,,,,,,,0.0,0.0,0.0,,,
757,CT,1931,,,,,,,0.0,0.0,0.0,,,
758,CT,1932,,,,,,,0.0,0.0,0.0,,,
759,CT,1933,,,,,,,0.0,0.0,0.0,,,
760,CT,1934,,,,,,,0.0,0.0,0.0,,,
761,CT,1935,,,,,,,0.0,0.0,0.0,,0.0,
762,CT,1936,,,,,,,0.0,0.0,0.0,,0.0,
763,CT,1937,,,,,,,0.0,0.0,1.0,,1.0,
764,CT,1938,,,,,,,0.0,0.0,1.0,,1.0,
765,CT,1939,,,,,,,0.0,0.0,1.0,,1.0,
766,CT,1940,,,,,,,0.0,0.0,1.0,,1.0,
767,CT,1941,,,,,,,0.0,0.0,1.0,,1.0,
768,CT,1942,,,,,,,0.0,0.0,1.0,,1.0,
769,CT,1943,,,,,,,0.0,0.0,1.0,,1.0,
770,CT,1944,,,,,,,0.0,0.0,1.0,,1.0,
771,CT,1945,,,,,,,0.0,0.0,1.0,,1.0,
772,CT,1946,,,,,,,0.0,0.0,1.0,,1.0,
773,CT,1947,,,,,,,0.0,0.0,1.0,,1.0,
774,CT,1948,,,,,,,0.0,0.0,1.0,,1.0,
775,CT,1949,,,,,,,1.0,0.0,1.0,,1.0,
776,CT,1950,,,,,,,1.0,0.0,1.0,,1.0,0.0
777,CT,1951,,,,,,,1.0,0.0,1.0,,1.0,0.0
778,CT,1952,,,,,,,1.0,0.0,1.0,,1.0,0.0
779,CT,1953,,,,,,,1.0,1.0,1.0,,1.0,0.0
780,CT,1954,,,,,,,1.0,1.0,1.0,,,0.0
781,CT,1955,,,,,,,1.0,1.0,1.0,,,0.0
782,CT,1956,,,,,,,1.0,1.0,1.0,,,0.0
783,CT,1957,,0.00221432,0.00169722,14.515,,,1.0,1.0,1.0,,,0.0
