Year,State,Housing_Prices_Quarter,Community_Spending,Unexpected_Housing_Spending,Govt_Direct_Expenditure,Property_Rights,Number_Interest_Groups,No_Discrimination_Laws,Private_Fair_Housing,Public_Fair_Housing,Urban_Fair_Housing,Banned_Discrimination_Public_Housing,Banned_Discrimination_Private_Housing,Legislation_Public_Housing,Rent_Control,State_Aid_Allowed,Federal_Aid_Allowed,Prohibit_Rent_Control
1999-01-01,NC,2.279875,0.00247793,0.00041693,508.349,0.022549199,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2000-01-01,NC,2.362725,0.00277377,0.00051766,603.236,0.022549199,14.624572210814511,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2001-01-01,NC,2.491975,0.0030047405335157317,0.0007026727496580027,681.8969603283174,0.022549199,15.25085557837098,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2002-01-01,NC,2.570875,0.00323508,0.00088718,760.343,0.02279001104016431,15.875427789185489,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2003-01-01,NC,2.651975,0.0031636399999999997,0.00073761,772.8075,0.023030823080328614,16.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2004-01-01,NC,2.75445,0.0030922,0.00058804,785.272,0.023271635120492924,17.12457221081451,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2005-01-01,NC,2.9322,0.00284621,0.00029817,777.576,0.023513106919671383,17.750855578370977,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2006-01-01,NC,3.14915,0.00281398,0.00037729,819.461,0.02375391895983569,18.375427789185487,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2007-01-01,NC,3.324375,0.00283801,0.00037421,882.502,0.023994731,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2008-01-01,NC,3.373975,0.00263157,0.00015347,862.081,0.023994731,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2009-01-01,NC,3.3154,0.00258917,-4.771e-05,856.164,0.023994731,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2010-01-01,NC,3.180125,0.00307381,0.00031098,1028.452,0.023994731,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2011-01-01,NC,3.079775,0.0032197,0.00049581,1111.134,0.023994731,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2012-01-01,NC,3.079775,0.00407675,0.00153158,1480.093,0.023994731,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2013-01-01,NC,3.079775,0.00400543,0.00151513,1520.647,0.023994731,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2014-01-01,NC,3.079775,0.00388115,0.00140167,1477.49,0.023994731,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2015-01-01,NC,3.079775,0.00380146,0.00166748,1538.96,0.023994731,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2016-01-01,NC,3.079775,0.00380146,0.00166748,1538.96,0.023994731,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2017-01-01,NC,3.079775,0.00380146,0.00166748,1538.96,0.023994731,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2018-01-01,NC,3.079775,0.00380146,0.00166748,1538.96,0.023994731,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2019-01-01,NC,3.079775,0.00380146,0.00166748,1538.96,0.023994731,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2020-01-01,NC,3.079775,0.00380146,0.00166748,1538.96,0.023994731,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1900-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1901-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1902-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1903-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1905-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1906-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1907-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1909-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1910-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1911-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1913-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1914-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1915-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1916-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1917-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1919-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1927-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1938-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1939-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1940-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1941-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1942-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1943-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1944-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1945-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1946-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1947-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1948-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1949-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1950-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1951-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1952-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1953-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1954-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1955-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1956-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1957-01-01,ND,0.65265,0.0,-0.00126582,0.0,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1958-01-01,ND,0.65265,1.2133351588170867e-06,-0.0013378845125958379,0.0015991237677984668,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1959-01-01,ND,0.65265,2.4266703176341734e-06,-0.0014099490251916758,0.0031982475355969335,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1960-01-01,ND,0.65265,3.6400054764512596e-06,-0.0014820135377875136,0.0047973713033954,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1961-01-01,ND,0.65265,4.856664841182914e-06,-0.001554275487404162,0.006400876232201534,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1962-01-01,ND,0.65265,6.07e-06,-0.00162634,0.008,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1963-01-01,ND,0.65265,0.00025769812157721796,-0.0014971148083242059,0.4325673603504929,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1964-01-01,ND,0.65265,0.0005093262431544359,-0.0013678896166484118,0.8571347207009858,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1965-01-01,ND,0.65265,0.0007616437568455641,-0.0012383103833515882,1.2828652792990143,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1966-01-01,ND,0.65265,0.001013271878422782,-0.001109085191675794,1.7074326396495072,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1967-01-01,ND,0.65265,0.0012649,-0.00097986,2.132,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1968-01-01,ND,0.65265,0.001411495673603505,-0.0008591681325301204,2.719278203723987,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1969-01-01,ND,0.65265,0.0015584929791894852,-0.0007381456024096385,3.30816538882804,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1970-01-01,ND,0.65265,0.00170508865279299,-0.000617453734939759,3.8954435925520263,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1971-01-01,ND,0.65265,0.001851684326396495,-0.0004967618674698795,4.482721796276014,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1972-01-01,ND,0.65265,0.00199828,-0.00037607,5.07,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1973-01-01,ND,0.65265,0.0017205487027914612,-0.0008066458620689655,4.547743842364532,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1974-01-01,ND,0.65265,0.0014435762342638204,-0.001236045287356322,4.026914614121511,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1975-01-01,ND,0.65265,0.0011666037657361793,-0.0016654447126436783,3.5060853858784897,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1976-01-01,ND,0.739475,0.0008896312972085385,-0.0020948441379310344,2.9852561576354684,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1977-01-01,ND,0.820925,0.0006119,-0.00252542,2.463,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1978-01-01,ND,0.868875,0.00046673,-0.00222091,2.262,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1979-01-01,ND,1.01315,0.00061593,-0.00177231,3.363,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1980-01-01,ND,1.008525,0.00085857,-0.00182255,4.736,0.029802712,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1981-01-01,ND,1.11635,0.0008792,-0.00171438,5.211,0.029802712,19.198467013413634,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1982-01-01,ND,0.89135,0.00166332,-0.00060919,11.915,0.029802712,18.399124007664934,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1983-01-01,ND,1.0294,0.0011218,-0.00103537,8.809,0.029802712,17.599781001916234,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1984-01-01,ND,1.1571,0.00323808,0.00077344,26.44,0.029802712,16.800437996167535,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1985-01-01,ND,1.11915,0.00290754,0.00038737,25.204,0.029802712,15.998905009581167,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1986-01-01,ND,1.132625,0.0029237,0.00044041,25.723,0.029802712,15.199562003832467,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1987-01-01,ND,1.129075,0.00302969,0.00054416,27.487,0.029802712,14.400218998083767,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1988-01-01,ND,1.0927,0.00340028,0.00074286,29.946,0.029802712,13.600875992335068,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1989-01-01,ND,1.10975,0.00390354,0.00104823,35.055,0.029802712,12.7993430057487,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1990-01-01,ND,1.129925,0.00383494,0.00117466,37.93,0.029802712,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1991-01-01,ND,1.15985,0.00344655,0.00070217,35.653,0.029802712,11.57176378568635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1992-01-01,ND,1.206825,0.00332887,0.00041307,36.202,0.029802712,11.143527571372703,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1993-01-01,ND,1.2649,0.00397872,0.00096183,45.816,0.029802712,10.714118107156825,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1994-01-01,ND,1.343025,0.00376999,0.00067331,45.422,0.029802712,10.285881892843175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1995-01-01,ND,1.402425,0.00353604,0.00048634,44.299,0.029802712,9.857645678529527,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1996-01-01,ND,1.4596,0.00346253,0.00068852,46.223,0.029802712,9.429409464215878,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1997-01-01,ND,1.493075,0.00311524,-7.673e-05,43.109,0.029802712,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1998-01-01,ND,1.5752,0.00415245,0.00067274,60.178,0.029802712,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1999-01-01,ND,1.598025,0.0084536,0.00499644,128.074,0.029802712,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2000-01-01,ND,1.626675,0.00578469,0.00216993,92.315,0.029802712,5.998631074606434,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2001-01-01,ND,1.71435,0.0044586835157318745,0.0009081112038303693,72.87293980848153,0.029802712,8.002737850787131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2002-01-01,ND,1.789775,0.0031363,-0.00035026,53.484,0.030525148120492923,10.001368925393567,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2003-01-01,ND,1.884325,0.002682275,-0.000821955,48.0945,0.03124758424098585,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2004-01-01,ND,2.01805,0.00222825,-0.00129365,42.705,0.03197002036147878,13.998631074606434,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2005-01-01,ND,2.1805,0.00289793,-0.00051579,57.331,0.03269443575901415,16.002737850787135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2006-01-01,ND,2.316525,0.00255509,-0.00066304,53.458,0.03341687187950707,18.001368925393564,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2007-01-01,ND,2.43735,0.00270555,-0.0003986,60.392,0.034139308,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2008-01-01,ND,2.513875,0.00305638,0.00024835,77.889,0.034139308,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2009-01-01,ND,2.55445,0.00254301,-0.00033154,67.79,0.034139308,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2010-01-01,ND,2.587775,0.00321691,-0.00029449,89.053,0.034139308,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2011-01-01,ND,2.690875,0.00298163,-0.0001951,92.083,0.034139308,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2012-01-01,ND,2.690875,0.00237557,-0.00050026,85.518,0.034139308,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2013-01-01,ND,2.690875,0.00205929,-0.00031151,81.118,0.034139308,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2014-01-01,ND,2.690875,0.00197643,-0.00026448,82.292,0.034139308,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2015-01-01,ND,2.690875,0.00189482,-0.00017743,81.358,0.034139308,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2016-01-01,ND,2.690875,0.00189482,-0.00017743,81.358,0.034139308,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2017-01-01,ND,2.690875,0.00189482,-0.00017743,81.358,0.034139308,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2018-01-01,ND,2.690875,0.00189482,-0.00017743,81.358,0.034139308,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2019-01-01,ND,2.690875,0.00189482,-0.00017743,81.358,0.034139308,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2020-01-01,ND,2.690875,0.00189482,-0.00017743,81.358,0.034139308,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1900-01-01,NE,0.64525,0.00040493,-0.00051017,1.045,0.035147406,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1901-01-01,NE,0.64525,0.00040493,-0.00051017,1.045,0.035147406,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1902-01-01,NE,0.64525,0.00040493,-0.00051017,1.045,0.035147406,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1903-01-01,NE,0.64525,0.00040493,-0.00051017,1.045,0.035147406,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1904-01-01,NE,0.64525,0.00040493,-0.00051017,1.045,0.035147406,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1905-01-01,NE,0.64525,0.00040493,-0.00051017,1.045,0.035147406,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1906-01-01,NE,0.64525,0.00040493,-0.00051017,1.045,0.035147406,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1907-01-01,NE,0.64525,0.00040493,-0.00051017,1.045,0.035147406,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1908-01-01,NE,0.64525,0.00040493,-0.00051017,1.045,0.035147406,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1909-01-01,NE,0.64525,0.00040493,-0.00051017,1.045,0.035147406,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1910-01-01,NE,0.64525,0.00040493,-0.00051017,1.045,0.035147406,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1911-01-01,NE,0.64525,0.00040493,-0.00051017,1.045,0.035147406,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1912-01-01,NE,0.64525,0.00040493,-0.00051017,1.045,0.035147406,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1913-01-01,NE,0.64525,0.00040493,-0.00051017,1.045,0.035147406,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
